"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI";"IMI_nDi";"DIF";"PRC_DIF"
"954";"31004016006P5";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1979;"ACADÊMICO";"7";0,349593495934959;0,227272727272727;0,415408684546616;0,397093023255814;0,347341982752529;0,387365067912463;-0,040023085159934;-11,5226742367188
"955";"31004016008P8";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"5";0,177777777777778;0,185714285714286;0,455685358255452;0,568666666666667;0,346961022103545;0,400709934233299;-0,0537489121297532;-15,4913401522413
"956";"31004016009P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,28042328042328;0,175879396984925;0,437338305441022;0,40065543071161;0,323574103390209;0,372805672191971;-0,0492315688017615;-15,2149286008811
"957";"31004016013P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,604166666666667;0,179245283018868;0,482350427350427;0,363888888888889;0,407412816481213;0,483468660968661;-0,0760558444874482;-18,6680048861338
"958";"31004016015P4";"DIREITO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,153508771929825;0,0871794871794872;0,496198731927742;0,450333333333333;0,296805081092597;0,366680279063633;-0,0698751979710366;-23,54245342223
"959";"31004016016P0";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"5";0,205128205128205;0,233766233766234;0,558035714285714;0,357777777777778;0,338676982739483;0,373647232397232;-0,0349702496577496;-10,3255465945406
"960";"31004016017P7";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1993;"ACADÊMICO";"4";0,487179487179487;0,342105263157895;0,492965367965368;0,465196078431373;0,446861549183531;0,481780311192076;-0,0349187620085453;-7,81422390723616
"961";"31004016018P3";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,375;0,32051282051282;0,568965517241379;0,434166666666667;0,424661251105217;0,459377394636015;-0,0347161435307988;-8,17502031100014
"962";"31004016020P8";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,373333333333333;0,277777777777778;0,499682717431878;0,494871794871795;0,411416405853696;0,455962615212335;-0,0445462093586393;-10,8275238237535
"963";"31004016021P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,508771929824561;0,277777777777778;0,491704545454545;0,421;0,424813563264221;0,473825491759702;-0,0490119284954811;-11,5372795818662
"964";"31004016023P7";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,287878787878788;0,241071428571429;0,417857142857143;0,268452380952381;0,303814935064935;0,324729437229437;-0,0209145021645021;-6,88396117196544
"965";"31004016024P3";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,277777777777778;0,21830985915493;0,557894736842105;0,347058823529412;0,350260299326056;0,394243779383098;-0,0439834800570422;-12,5573695168056
"966";"31004016026P6";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"5";0,253968253968254;0,180327868852459;0,302521176739927;0,37;0,27670432489016;0,30882981023606;-0,0321254853459003;-11,6100409195457
"967";"31004016027P2";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,515151515151515;0,217391304347826;0,45525641025641;0,41025641025641;0,39951391000304;0,460221445221445;-0,0607075352184049;-15,1953495731708
"968";"31004016028P9";"SERVIÇO SOCIAL";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"6";0,263157894736842;0,157142857142857;0,488611111111111;0,591666666666667;0,375144632414369;0,447811890838207;-0,0726672584238374;-19,3704646541689
"969";"31004016029P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"7";0,333333333333333;0,196428571428571;0,459692028985507;0,533888888888889;0,380835705659075;0,442304750402576;-0,0614690447435013;-16,1405676595168
"970";"31004016031P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1999;"PROFISSIONAL";"5";0,666666666666667;0,557142857142857;0,486810878042221;0,453030303030303;0,540912676220512;0,535502615913064;0,00541006030744839;1,00017258705228
"971";"31004016032P6";"ECONOMIA";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,69047619047619;0,160714285714286;0,714285714285714;0,319791666666667;0,471316964285714;0,57485119047619;-0,103534226190476;-21,9670060778278
"972";"31004016033P2";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";0,444444444444444;0,4;0,583333333333333;0,457894736842105;0,471418128654971;0,495224171539961;-0,0238060428849903;-5,04987853413966
"973";"31004016034P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,19047619047619;0,175;0,458333333333333;0,438888888888889;0,315674603174603;0,362566137566138;-0,0468915343915344;-14,8543892729939
"974";"31004016035P5";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";0,245614035087719;0,205882352941176;0,448412698412698;0,48625;0,346539771610399;0,393425577833473;-0,046885806223074;-13,5297042544906
"975";"31004016036P1";"MEDICINA I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,345454545454545;0,210526315789474;0,504372593068036;0,509325396825397;0,392419712784363;0,453050845115993;-0,0606311323316298;-15,4505827195656
"976";"31004016037P8";"QUÍMICA";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"3";0,4375;0,19047619047619;0,535714285714286;0,453571428571429;0,404315476190476;0,475595238095238;-0,0712797619047619;-17,6297386823703
"977";"31004016039P0";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";0,681159420289855;0,524193548387097;0,75;0,395535714285714;0,587722170740667;0,608898378191856;-0,0211762074511899;-3,60309828443309
"978";"31004016040P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"6";0,733333333333333;0,485074626865672;0,517156862745098;0,395416666666667;0,532745372402692;0,548635620915033;-0,0158902485123403;-2,98270981513645
"979";"31004016041P5";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,666666666666667;0,525;0,534239130434783;0,498611111111111;0,55612922705314;0,566505636070853;-0,0103764090177133;-1,86582695405106
"980";"31004016042P1";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2000;"PROFISSIONAL";"4";0,481481481481481;1;0,563888888888889;0,464880952380952;0,627562830687831;0,503417107583774;0,124145723104056;19,782198217187
"981";"31004016043P8";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,333333333333333;0,585365853658537;0,515428571428571;0,473684210526316;0,476952992236689;0,44081537176274;0,0361376204739491;7,57676774486314
"982";"31004016044P4";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,611111111111111;0,306451612903226;0,525;0,440104166666667;0,470666722670251;0,525405092592592;-0,0547383699223416;-11,6299638971271
"983";"31004016045P0";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,803921568627451;0,511111111111111;0,503629032258065;0,523397435897436;0,585514786973516;0,610316012260984;-0,0248012252874683;-4,23579828199798
"984";"31004016046P7";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,318181818181818;0,277777777777778;0,517307692307692;0,412847222222222;0,381528627622378;0,416112244237244;-0,0345836166148666;-9,06448798623209
"985";"31004016047P3";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,449275362318841;0,240384615384615;0,466557148546396;0,473333333333333;0,407387614895796;0,463055281399523;-0,055667666503727;-13,6645456239424
"986";"31004016048P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,666666666666667;0,480519480519481;0,555555555555556;0,527450980392157;0,557548170783465;0,58322440087146;-0,0256762300879948;-4,60520389689641
"987";"31004016049P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,791666666666667;0,65625;0,533280922431866;0,490972222222222;0,618042452830189;0,605306603773585;0,0127358490566037;2,06067544361763
"988";"31004016050P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,666666666666667;0,423076923076923;0,497363945578231;0,551515151515152;0,534655671709243;0,571848587920016;-0,0371929162107733;-6,95642413964693
"989";"31004016051P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,515151515151515;0,509803921568627;0,571428571428571;0,341666666666667;0,484512668703845;0,476082251082251;0,00843041762159408;1,7399787799454
"990";"31004016052P7";"NUTRIÇÃO";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,490196078431373;0,260869565217391;0,425396825396825;0,567460317460317;0,435980696626477;0,494351073762838;-0,0583703771363618;-13,3882939286117
"991";"31004016053P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,494252873563218;0,241935483870968;0,498445767195767;0,438541666666667;0,418293947824155;0,477080102475217;-0,0587861546510625;-14,0537903923428
"992";"31004016054P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,490196078431373;0,727272727272727;0,433853400660195;0,493181818181818;0,536126006136528;0,472410432424462;0,0637155737120664;11,8844400351362
"993";"31004016055P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,4;0,272727272727273;0,390644125988954;0,493560606060606;0,389233001194208;0,42806824401652;-0,0388352428223118;-9,97737671347527
"994";"31004016057P9";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,611111111111111;0,6;0,539653784219002;0,322916666666667;0,518420390499195;0,49122718733226;0,027193203166935;5,24539614283888
"995";"31004016058P5";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,30952380952381;0,381578947368421;0,5203081232493;0,362745098039216;0,393538994545186;0,397525676937442;-0,00398668239225514;-1,0130336377117
"996";"31004016059P1";"MEDICINA II";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,666666666666667;0,5;0,714285714285714;0,526736111111111;0,601922123015873;0,635896164021164;-0,033974041005291;-5,64425856871107
"997";"31004016060P0";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"5";0,615384615384615;0,258333333333333;0,522515527950311;0,395098039215686;0,447832878970986;0,510999394183537;-0,063166515212551;-14,1049302493583
"998";"31004016061P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"6";0,422222222222222;0,267441860465116;0,452441077441077;0,383333333333333;0,381359623365437;0,419332210998878;-0,0379725876334404;-9,95715993694833
"999";"31004016062P2";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,253968253968254;0,516129032258065;0,501559714795009;0,407142857142857;0,419699964541046;0,387556941968707;0,0321430225723394;7,6585716673788
"1000";"31004016063P9";"ENSINO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,547619047619048;0,731707317073171;0,532679738562091;0,511274509803922;0,580820153264558;0,53052443199502;0,0502957212695376;8,65943114866891
"1001";"31004016064P5";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"4";0,523809523809524;0,418918918918919;0,979166666666667;0,390151515151515;0,578011656136656;0,631042568542569;-0,0530309124059124;-9,17471331985987
"1002";"31004016066P8";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";0,403508771929825;0,276315789473684;0,411428571428571;0,537878787878788;0,407282980177717;0,450938710412395;-0,0436557302346776;-10,7187710656675
"1003";"31004016156P7";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";0,727272727272727;0,642857142857143;0,55108843537415;0,420833333333333;0,585512909709338;0,566398165326737;0,0191147443826015;3,26461535956406
"1004";"31004016160P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,333333333333333;0,5625;0,554761904761905;0,389444444444444;0,460009920634921;0,425846560846561;0,0341633597883598;7,42665717756834
"1005";"31005012001P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1965;"ACADÊMICO";"6";0,458333333333333;0,337662337662338;0,523214285714286;0,374166666666667;0,423344155844156;0,451904761904762;-0,0285606060606061;-6,74642738451314
"1006";"31005012002P6";"ASTRONOMIA / FÍSICA";"PARTICULAR";"PRIVADA";1965;"ACADÊMICO";"6";0,280701754385965;0,189655172413793;0,507763975155279;0,647916666666667;0,406509392155426;0,478794132069304;-0,0722847399138776;-17,7818129934474
"1007";"31005012003P2";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"PARTICULAR";"PRIVADA";1969;"ACADÊMICO";"6";0,355555555555556;0,3;0,583333333333333;0,5859375;0,456206597222222;0,508275462962963;-0,0520688657407408;-11,4134398883709
"1008";"31005012004P9";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";1967;"ACADÊMICO";"7";0,564102564102564;0,25;0,535897435897436;0,455555555555556;0,451388888888889;0,518518518518518;-0,0671296296296297;-14,8717948717949
"1009";"31005012005P5";"QUÍMICA";"PARTICULAR";"PRIVADA";1969;"ACADÊMICO";"5";0,392156862745098;0,241935483870968;0,503839330068838;0,446052631578947;0,395996077065963;0,447349608130961;-0,0513535310649985;-12,9681918683362
"1010";"31005012006P1";"FILOSOFIA";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"5";0,270833333333333;0,307692307692308;0,636363636363636;0,483333333333333;0,424555652680653;0,463510101010101;-0,0389544483294484;-9,17534558390384
"1011";"31005012009P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1966;"ACADÊMICO";"5";0,388888888888889;0,145569620253165;0,450272817460317;0,339814814814815;0,331136535354296;0,39299217372134;-0,0618556383670439;-18,6797987424922
"1012";"31005012010P9";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";1965;"ACADÊMICO";"6";0,3125;0,181481481481481;0,390883447880871;0,404824561403509;0,322422372691465;0,36940266976146;-0,0469802970699946;-14,5710412952489
"1013";"31005012011P5";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";1963;"ACADÊMICO";"6";0,382716049382716;0,25;0,512831772053084;0,568154761904762;0,42842564583514;0,48790086111352;-0,0594752152783801;-13,8822724214942
"1014";"31005012012P1";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1964;"ACADÊMICO";"7";0,412698412698413;0,19811320754717;0,513227513227513;0,451893939393939;0,393983268216759;0,459273288439955;-0,0652900202231963;-16,5717748671691
"1015";"31005012014P4";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1967;"ACADÊMICO";"5";0,80952380952381;0,27027027027027;0,682088744588745;0,525595238095238;0,571869515619516;0,672402597402597;-0,100533081783082;-17,5797238770758
"1016";"31005012019P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";0,568627450980392;0,26271186440678;0,62;0,680833333333333;0,533043162180126;0,623153594771242;-0,0901104325911155;-16,9049035771451
"1017";"31005012020P4";"DIREITO";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"4";0,412698412698413;0,15;0,443701645417893;0,437820512820513;0,361055142734205;0,431406856978939;-0,0703517142447348;-19,4850331481153
"1018";"31005012021P0";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";0,466666666666667;0,206896551724138;0,686813186813187;0,755769230769231;0,529036408993306;0,636416361416361;-0,107379952423056;-20,2972707733646
"1019";"31005012024P0";"HISTÓRIA";"PARTICULAR";"PRIVADA";1987;"ACADÊMICO";"4";0,450980392156863;0,227272727272727;0,356712454212454;0,45036231884058;0,371331973120656;0,419351721736632;-0,0480197486159762;-12,9317570508191
"1020";"31005012026P2";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"PARTICULAR";"PRIVADA";1987;"ACADÊMICO";"6";0,571428571428572;0,387755102040816;0,601363451363451;0,543421052631579;0,525992044366105;0,572071025141201;-0,046078980775096;-8,76039500381184
"1021";"31005012027P9";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,686274509803922;0,338983050847458;0,551247771836007;0,462254901960784;0,509690058612043;0,566592394533571;-0,0569023359215283;-11,1641055108042
"1022";"31005012028P5";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"4";0,8;0,769230769230769;0,666666666666667;0,58;0,703974358974359;0,682222222222222;0,0217521367521368;3,08990469252718
"1023";"31005012029P1";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,717948717948718;0,472222222222222;0,5;0,444871794871795;0,533760683760684;0,554273504273504;-0,0205128205128204;-3,84307445956764
"1024";"31005012030P0";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,641025641025641;0,341463414634146;0,467647058823529;0,42797619047619;0,469528076239877;0,51221629677512;-0,0426882205352436;-9,09172905635458
"1025";"31005012032P2";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"5";0,766666666666667;0,634920634920635;0,785714285714286;0,485833333333333;0,66828373015873;0,679404761904762;-0,0111210317460317;-1,66411828451821
"1026";"31005012034P5";"GEOGRAFIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,422222222222222;0,220588235294118;0,587344028520499;0,462878787878788;0,423258318478907;0,490815012873836;-0,0675566943949297;-15,9611025809754
"1027";"31005012037P4";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"5";0,375;0,308510638297872;0,483784893267652;0,376960784313725;0,386064078969812;0,411915225860459;-0,0258511468906467;-6,69607671338624
"1028";"31005012038P0";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"5";0,592592592592593;0,311594202898551;0,501085434173669;0,456018518518518;0,465322687045833;0,516565515094927;-0,051242828049094;-11,0123210141367
"1029";"31005012039P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,7;0,8;0,782407407407407;0,645;0,731851851851852;0,709135802469136;0,022716049382716;3,10391363022941
"1030";"31018017007P9";"DIREITO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";0,283333333333333;0,185185185185185;0,392099567099567;0,364015151515152;0,306158309283309;0,346482683982684;-0,0403243746993747;-13,1710861592392
"1031";"31018017008P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1994;"PROFISSIONAL";"4";0,5;0,532258064516129;0,555555555555556;0,532638888888889;0,530113127240143;0,529398148148148;0,000714979091995249;0,134872927165103
"1032";"31018017011P6";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"4";0,575757575757576;0,3;1;0,56547619047619;0,610308441558442;0,713744588744589;-0,103436147186147;-16,9481757325885
"1033";"31018017012P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";0,466666666666667;0,19047619047619;0,162121212121212;0,645;0,366066017316017;0,42459595959596;-0,0585299422799423;-15,9889035068269
"1034";"31019013002P3";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,575757575757576;0,22;0,590909090909091;0,395833333333333;0,445625;0,520833333333333;-0,0752083333333333;-16,8770453482936
"1035";"31019013003P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,5;0,653061224489796;0,55952380952381;0,3425;0,513771258503401;0,46734126984127;0,0464299886621315;9,0370934328597
"1036";"31019013004P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,75;0,711111111111111;0,666666666666667;0,394871794871795;0,630662393162393;0,603846153846154;0,0268162393162393;4,25207521599187
"1037";"31021018001P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"4";0,181818181818182;0,254237288135593;0,55952380952381;0,442901234567901;0,359620128511371;0,394747741969964;-0,0351276134585927;-9,76797756121206
"1038";"31021018002P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"4";0,716666666666667;0,416666666666667;0,515369997764364;0,489130434782609;0,534458441470076;0,573722366404546;-0,03926392493447;-7,34648793767219
"1039";"31021018003P0";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,494623655913978;0,246031746031746;0,662990196078431;0,362619047619048;0,441566161410801;0,506744299870486;-0,065178138459685;-14,7606732933161
"1040";"31021018004P7";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";0,419753086419753;0,204081632653061;0,591071428571429;0,496527777777778;0,427858481355505;0,50245076425632;-0,0745922829008145;-17,4338680080613
"1041";"31021018006P0";"MEDICINA II";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"3";0,541666666666667;0,289473684210526;0,608695652173913;0,565151515151515;0,501246879550655;0,571837944664032;-0,0705910651133763;-14,0830931808808
"1042";"31021018007P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,407407407407407;0,28448275862069;0,491794871794872;0,331944444444444;0,378907370566853;0,410382241215575;-0,0314748706487213;-8,30674541950298
"1043";"31021018008P2";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,777777777777778;0,380952380952381;0,666666666666667;0,588333333333333;0,60343253968254;0,677592592592593;-0,0741600529100529;-12,2897006762459
