"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QFDPD";"QFDPM";"QFDPG";"QPPP";"DFDDo";"DFDM";"DFDG";"FCDo"
"3309";"42007011007P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";5;3;7;15;0,333333333333333;0,2;0,466666666666667;0,333333333333333
"3310";"42007011008P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";7;6;9;14;0,5;0,428571428571429;0,642857142857143;0,523809523809524
"3311";"42007011009P4";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";8;5;3;11;0,727272727272727;0,454545454545455;0,272727272727273;0,484848484848485
"3312";"42007011010P2";"FILOSOFIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";2;6;7;11;0,181818181818182;0,545454545454545;0,636363636363636;0,454545454545455
"3313";"42007011011P9";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";8;8;9;11;0,727272727272727;0,727272727272727;0,818181818181818;0,757575757575758
"3314";"42007011012P5";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";9;8;9;12;0,75;0,666666666666667;0,75;0,722222222222222
"3315";"42007011013P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";5;7;4;11;0,454545454545455;0,636363636363636;0,363636363636364;0,484848484848485
"3316";"42007011014P8";"ECONOMIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";4;4;3;10;0,4;0,4;0,3;0,366666666666667
"3317";"42007011016P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";5;5;1;13;0,384615384615385;0,384615384615385;0,0769230769230769;0,282051282051282
"3318";"42007011018P3";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";7;6;6;12;0,583333333333333;0,5;0,5;0,527777777777778
"3319";"42007011021P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";8;7;10;10;0,8;0,7;1;0,833333333333333
"3320";"42007011023P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";4;3;7;9;0,444444444444444;0,333333333333333;0,777777777777778;0,518518518518518
"3321";"42007011024P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"4";8;3;10;14;0,571428571428571;0,214285714285714;0,714285714285714;0,5
"3322";"42007011025P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";6;6;5;10;0,6;0,6;0,5;0,566666666666667
"3323";"42007011026P6";"NUTRIÇÃO";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";9;10;7;13;0,692307692307692;0,769230769230769;0,538461538461538;0,666666666666667
"3324";"42007011027P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";4;5;7;9;0,444444444444444;0,555555555555556;0,777777777777778;0,592592592592593
"3325";"42007011031P0";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";5;5;6;9;0,555555555555556;0,555555555555556;0,666666666666667;0,592592592592593
"3326";"42007011032P6";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";7;7;6;10;0,7;0,7;0,6;0,666666666666667
"3327";"42007011033P2";"DIREITO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";2;5;5;11;0,181818181818182;0,454545454545455;0,454545454545455;0,363636363636364
"3328";"42008018001P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"5";16;12;12;17;0,941176470588235;0,705882352941177;0,705882352941177;0,784313725490196
"3329";"42008018004P9";"DIREITO";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";3;2;5;15;0,2;0,133333333333333;0,333333333333333;0,222222222222222
"3330";"42008018005P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";3;6;4;7;0,428571428571429;0,857142857142857;0,571428571428571;0,619047619047619
"3331";"42008018006P1";"MATERIAIS";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"5";7;6;6;11;0,636363636363636;0,545454545454545;0,545454545454545;0,575757575757576
"3332";"42008018007P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";4;5;14;15;0,266666666666667;0,333333333333333;0,933333333333333;0,511111111111111
"3333";"42008018008P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";8;8;14;15;0,533333333333333;0,533333333333333;0,933333333333333;0,666666666666667
"3334";"42008018009P0";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";9;7;8;14;0,642857142857143;0,5;0,571428571428571;0,571428571428571
"3335";"42008018010P9";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"4";11;7;8;12;0,916666666666667;0,583333333333333;0,666666666666667;0,722222222222222
"3336";"42008018011P5";"FILOSOFIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";4;4;6;10;0,4;0,4;0,6;0,466666666666667
"3337";"42008018012P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"4";7;7;8;10;0,7;0,7;0,8;0,733333333333333
"3338";"42008018013P8";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";7;4;5;10;0,7;0,4;0,5;0,533333333333333
"3339";"42008018014P4";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";8;8;5;11;0,727272727272727;0,727272727272727;0,454545454545455;0,636363636363636
"3340";"42008018015P0";"ENSINO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";5;6;6;9;0,555555555555556;0,666666666666667;0,666666666666667;0,62962962962963
"3341";"42008018016P7";"HISTÓRIA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";5;4;6;9;0,555555555555556;0,444444444444444;0,666666666666667;0,555555555555555
"3342";"42008018034P5";"MEDICINA I";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";14;14;9;16;0,875;0,875;0,5625;0,770833333333333
"3343";"42009014001P6";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"4";11;9;7;17;0,647058823529412;0,529411764705882;0,411764705882353;0,529411764705882
"3344";"42009014002P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";5;3;7;12;0,416666666666667;0,25;0,583333333333333;0,416666666666667
"3345";"42009014003P9";"HISTÓRIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";7;7;9;16;0,4375;0,4375;0,5625;0,479166666666667
"3346";"42009014004P5";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";4;6;5;14;0,285714285714286;0,428571428571429;0,357142857142857;0,357142857142857
"3347";"42009014005P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";5;5;4;13;0,384615384615385;0,384615384615385;0,307692307692308;0,358974358974359
"3348";"42009014006P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";12;11;12;14;0,857142857142857;0,785714285714286;0,857142857142857;0,833333333333333
"3349";"42009014007P4";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";3;2;2;11;0,272727272727273;0,181818181818182;0,181818181818182;0,212121212121212
"3350";"42009014008P0";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";5;6;7;11;0,454545454545455;0,545454545454545;0,636363636363636;0,545454545454545
"3351";"42009014009P7";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";10;9;4;14;0,714285714285714;0,642857142857143;0,285714285714286;0,547619047619048
"3352";"42009014010P5";"CIÊNCIA DE ALIMENTOS";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";7;6;7;12;0,583333333333333;0,5;0,583333333333333;0,555555555555556
"3353";"42009014011P1";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";7;6;8;11;0,636363636363636;0,545454545454545;0,727272727272727;0,636363636363636
"3354";"42009014012P8";"ENSINO";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";8;5;10;10;0,8;0,5;1;0,766666666666667
"3355";"42009014013P4";"DIREITO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";4;4;4;15;0,266666666666667;0,266666666666667;0,266666666666667;0,266666666666667
"3356";"42009014014P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";7;7;5;9;0,777777777777778;0,777777777777778;0,555555555555556;0,703703703703704
"3357";"42009014015P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";13;13;10;16;0,8125;0,8125;0,625;0,75
"3358";"42010012001P0";"CIÊNCIA DE ALIMENTOS";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"5";7;7;6;10;0,7;0,7;0,6;0,666666666666667
"3359";"42010012002P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";3;3;8;9;0,333333333333333;0,333333333333333;0,888888888888889;0,518518518518518
"3360";"42010012003P3";"DIREITO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";5;7;8;16;0,3125;0,4375;0,5;0,416666666666667
"3361";"42010012004P0";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";8;10;5;12;0,666666666666667;0,833333333333333;0,416666666666667;0,638888888888889
"3362";"42010012007P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";8;8;7;12;0,666666666666667;0,666666666666667;0,583333333333333;0,638888888888889
"3363";"42010012008P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";6;6;12;15;0,4;0,4;0,8;0,533333333333333
"3364";"42014018001P6";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";12;11;12;13;0,923076923076923;0,846153846153846;0,923076923076923;0,897435897435897
"3365";"42014018002P2";"ENSINO";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"4";7;7;10;11;0,636363636363636;0,636363636363636;0,909090909090909;0,727272727272727
"3366";"42014018003P9";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";10;8;11;12;0,833333333333333;0,666666666666667;0,916666666666667;0,805555555555555
"3367";"42014018004P5";"ENSINO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";10;9;10;16;0,625;0,5625;0,625;0,604166666666667
"3368";"42014018170P2";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";12;11;9;12;1;0,916666666666667;0,75;0,888888888888889
"3369";"42015014002P9";"MEDICINA II";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";8;9;9;20;0,4;0,45;0,45;0,433333333333333
"3370";"42015014004P1";"MEDICINA I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"3";10;11;6;15;0,666666666666667;0,733333333333333;0,4;0,6
"3371";"42015014006P4";"MEDICINA I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";25;22;17;48;0,520833333333333;0,458333333333333;0,354166666666667;0,444444444444444
"3372";"42015014008P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;9;9;19;0,631578947368421;0,473684210526316;0,473684210526316;0,526315789473684
"3373";"42015014009P3";"ENSINO";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";11;10;10;13;0,846153846153846;0,769230769230769;0,769230769230769;0,794871794871795
"3374";"42015014010P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";9;8;9;21;0,428571428571429;0,380952380952381;0,428571428571429;0,412698412698413
"3375";"42015014011P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";3;2;1;8;0,375;0,25;0,125;0,25
"3376";"42015014012P4";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";7;8;4;15;0,466666666666667;0,533333333333333;0,266666666666667;0,422222222222222
"3377";"42015014013P0";"MEDICINA II";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";12;11;6;18;0,666666666666667;0,611111111111111;0,333333333333333;0,537037037037037
"3378";"42015014014P7";NA;NA;NA;NA;NA;NA;10;9;4;11;0,909090909090909;0,818181818181818;0,363636363636364;0,696969696969697
"3379";"42015014015P3";NA;NA;NA;NA;NA;NA;10;8;10;15;0,666666666666667;0,533333333333333;0,666666666666667;0,622222222222222
"3380";"42016010001P9";"TEOLOGIA";"PARTICULAR";"PRIVADA";1983;"ACADÊMICO";"6";1;1;2;10;0,1;0,1;0,2;0,133333333333333
"3381";"42016010002P5";"TEOLOGIA";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"4";2;2;4;15;0,133333333333333;0,133333333333333;0,266666666666667;0,177777777777778
"3382";"42018013002P8";"MEDICINA I";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"5";8;9;9;21;0,380952380952381;0,428571428571429;0,428571428571429;0,412698412698413
"3383";"42018013003P4";"MEDICINA I";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"4";5;4;7;10;0,5;0,4;0,7;0,533333333333333
"3384";"42019010001P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"4";7;7;2;11;0,636363636363636;0,636363636363636;0,181818181818182;0,484848484848485
"3385";"42019010005P7";"ENSINO";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";7;5;8;11;0,636363636363636;0,454545454545455;0,727272727272727;0,606060606060606
"3386";"42019010009P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";4;5;11;12;0,333333333333333;0,416666666666667;0,916666666666667;0,555555555555555
"3387";"42019010011P7";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"3";6;5;7;11;0,545454545454545;0,454545454545455;0,636363636363636;0,545454545454545
"3388";"42019010013P0";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";6;6;8;15;0,4;0,4;0,533333333333333;0,444444444444444
"3389";"42019010014P6";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";6;6;8;10;0,6;0,6;0,8;0,666666666666667
"3390";"42019010015P2";NA;NA;NA;NA;NA;NA;10;10;8;13;0,769230769230769;0,769230769230769;0,615384615384615;0,717948717948718
"3391";"42020018001P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";10;10;11;13;0,769230769230769;0,769230769230769;0,846153846153846;0,794871794871795
"3392";"42020018002P9";"DIREITO";"PARTICULAR";"PRIVADA";1998;"ACADÊMICO";"5";3;3;6;16;0,1875;0,1875;0,375;0,25
"3393";"42020018003P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";8;9;6;12;0,666666666666667;0,75;0,5;0,638888888888889
"3394";"42020018004P1";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";5;5;10;11;0,454545454545455;0,454545454545455;0,909090909090909;0,606060606060606
"3395";"42020018005P8";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";9;8;9;12;0,75;0,666666666666667;0,75;0,722222222222222
"3396";"42020018006P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";3;4;6;10;0,3;0,4;0,6;0,433333333333333
"3397";"42020018007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";10;7;11;13;0,769230769230769;0,538461538461538;0,846153846153846;0,717948717948718
"3398";"42020018008P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";4;7;6;10;0,4;0,7;0,6;0,566666666666667
"3399";"42021014001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";4;7;6;13;0,307692307692308;0,538461538461538;0,461538461538462;0,435897435897436
"3400";"42021014003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";12;13;13;15;0,8;0,866666666666667;0,866666666666667;0,844444444444444
"3401";"42021014004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";8;6;8;12;0,666666666666667;0,5;0,666666666666667;0,611111111111111
"3402";"42021014005P4";"DIREITO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";6;6;5;14;0,428571428571429;0,428571428571429;0,357142857142857;0,404761904761905
"3403";"42021014006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"4";10;11;13;13;0,769230769230769;0,846153846153846;1;0,871794871794872
"3404";"42023017001P1";"MEDICINA II";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"4";7;10;9;14;0,5;0,714285714285714;0,642857142857143;0,619047619047619
"3405";"42023017002P8";"MEDICINA I";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";13;15;14;21;0,619047619047619;0,714285714285714;0,666666666666667;0,666666666666667
"3406";"42024013001P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";8;7;7;12;0,666666666666667;0,583333333333333;0,583333333333333;0,611111111111111
"3407";"42024013002P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"4";11;10;16;18;0,611111111111111;0,555555555555556;0,888888888888889;0,685185185185185
"3408";"42024013003P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";11;11;10;14;0,785714285714286;0,785714285714286;0,714285714285714;0,761904761904762
"3409";"42024013004P7";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";6;5;8;13;0,461538461538462;0,384615384615385;0,615384615384615;0,487179487179487
"3410";"42037018001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";9;9;8;14;0,642857142857143;0,642857142857143;0,571428571428571;0,619047619047619
"3411";"42037018002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";8;9;12;12;0,666666666666667;0,75;1;0,805555555555555
"3412";"42037018003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";12;12;11;14;0,857142857142857;0,857142857142857;0,785714285714286;0,833333333333333
"3413";"42039010001P1";"ENSINO";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"4";9;9;9;15;0,6;0,6;0,6;0,6
"3414";"42039010002P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";11;11;15;18;0,611111111111111;0,611111111111111;0,833333333333333;0,685185185185185
"3415";"42039010003P4";"ENSINO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";10;9;9;18;0,555555555555556;0,5;0,5;0,518518518518518
"3416";"42039010004P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";11;10;6;15;0,733333333333333;0,666666666666667;0,4;0,6
"3417";"42039010005P7";"MEDICINA II";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";11;7;8;15;0,733333333333333;0,466666666666667;0,533333333333333;0,577777777777778
"3418";"42039010006P3";"ENSINO";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";10;9;10;12;0,833333333333333;0,75;0,833333333333333;0,805555555555556
"3419";"42041015001P2";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"5";12;11;13;19;0,631578947368421;0,578947368421053;0,684210526315789;0,631578947368421
"3420";"42041015003P5";"MATERIAIS";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"3";11;10;13;14;0,785714285714286;0,714285714285714;0,928571428571429;0,80952380952381
"3421";"42041015004P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";9;11;7;14;0,642857142857143;0,785714285714286;0,5;0,642857142857143
"3422";"42041015006P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";12;13;13;19;0,631578947368421;0,684210526315789;0,684210526315789;0,666666666666667
"3423";"42041015007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";9;8;9;12;0,75;0,666666666666667;0,75;0,722222222222222
"3424";"42041015008P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";7;9;7;12;0,583333333333333;0,75;0,583333333333333;0,638888888888889
"3425";"42041015009P3";"FARMÁCIA";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";7;6;6;12;0,583333333333333;0,5;0,5;0,527777777777778
"3426";"42041015010P1";NA;NA;NA;NA;NA;NA;7;7;5;9;0,777777777777778;0,777777777777778;0,555555555555556;0,703703703703704
"3427";"42042011001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"PROFISSIONAL";"3";10;7;11;12;0,833333333333333;0,583333333333333;0,916666666666667;0,777777777777778
"3428";"42042011002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";8;6;10;13;0,615384615384615;0,461538461538462;0,769230769230769;0,615384615384615
"3429";"42043018003P8";"DIREITO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";5;3;5;12;0,416666666666667;0,25;0,416666666666667;0,361111111111111
"3430";"42043018004P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";7;9;4;11;0,636363636363636;0,818181818181818;0,363636363636364;0,606060606060606
"3431";"42044014002P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";4;4;7;13;0,307692307692308;0,307692307692308;0,538461538461538;0,384615384615385
"3432";"42045010001P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";17;17;12;22;0,772727272727273;0,772727272727273;0,545454545454545;0,696969696969697
"3433";"42045010002P4";NA;NA;NA;NA;NA;NA;9;8;9;16;0,5625;0,5;0,5625;0,541666666666667
"3434";"42046017001P4";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;5;4;10;0,5;0,5;0,4;0,466666666666667
"3435";"42046017002P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";8;11;13;20;0,4;0,55;0,65;0,533333333333333
"3436";"42046017003P7";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";14;14;7;20;0,7;0,7;0,35;0,583333333333333
"3437";"42046017004P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";10;9;12;14;0,714285714285714;0,642857142857143;0,857142857142857;0,738095238095238
"3438";"42046017005P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";8;7;6;19;0,421052631578947;0,368421052631579;0,315789473684211;0,368421052631579
"3439";"42046017006P6";"ENSINO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";7;8;10;18;0,388888888888889;0,444444444444444;0,555555555555556;0,462962962962963
"3440";"42046017007P2";"FARMÁCIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";6;5;10;13;0,461538461538462;0,384615384615385;0,769230769230769;0,538461538461538
"3441";"42046017008P9";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";3;7;9;12;0,25;0,583333333333333;0,75;0,527777777777778
"3442";"42046017009P5";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";11;9;14;15;0,733333333333333;0,6;0,933333333333333;0,755555555555556
"3443";"42046017010P3";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";5;6;4;12;0,416666666666667;0,5;0,333333333333333;0,416666666666667
"3444";"42046017011P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";7;7;10;16;0,4375;0,4375;0,625;0,5
"3445";"42046017012P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";5;5;7;9;0,555555555555556;0,555555555555556;0,777777777777778;0,62962962962963
"3446";"42046017013P2";NA;NA;NA;NA;NA;NA;11;12;11;15;0,733333333333333;0,8;0,733333333333333;0,755555555555556
"3447";"42046017014P9";NA;NA;NA;NA;NA;NA;6;8;7;8;0,75;1;0,875;0,875
"3448";"42046017015P5";NA;NA;NA;NA;NA;NA;11;10;14;17;0,647058823529412;0,588235294117647;0,823529411764706;0,686274509803921
"3449";"42051010001P4";"DIREITO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";3;4;6;12;0,25;0,333333333333333;0,5;0,361111111111111
"3450";"42051010002P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";7;5;9;14;0,5;0,357142857142857;0,642857142857143;0,5
"3451";"42051010004P3";NA;NA;NA;NA;NA;NA;7;5;5;8;0,875;0,625;0,625;0,708333333333333
"3452";"42051010005P0";NA;NA;NA;NA;NA;NA;7;4;1;12;0,583333333333333;0,333333333333333;0,0833333333333333;0,333333333333333
"3453";"42051010006P6";NA;NA;NA;NA;NA;NA;4;6;6;12;0,333333333333333;0,5;0,5;0,444444444444444
