"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"CC";"CP";"IMI"
"2514";"42007011001P3";"HISTÓRIA";"PARTICULAR";"PRIVADA";1987;"ACADÊMICO";"5";0,388888888888889;0,501388888888889;0,282692307692308;0,390990028490029
"2515";"42007011002P0";"GEOCIÊNCIAS";"PARTICULAR";"PRIVADA";1992;"ACADÊMICO";"4";0,484848484848485;0,439831349206349;0,353030303030303;0,425903379028379
"2516";"42007011003P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"7";0,520833333333333;0,458187134502924;0,363020833333333;0,447347100389864
"2517";"42007011004P2";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"6";0,75;0,503798650988971;0,374019607843137;0,542606086277369
"2518";"42007011005P9";"DIREITO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"6";0,266666666666667;0,410071428571429;0,4475;0,374746031746032
"2519";"42007011006P5";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,472222222222222;0,557911706349206;0,347222222222222;0,459118716931217
"2520";"42007011007P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,333333333333333;0,526336477987421;0,413541666666667;0,424403825995807
"2521";"42007011008P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,523809523809524;0,566037735849057;0,491071428571429;0,52697289607667
"2522";"42007011009P4";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,484848484848485;0,538667890656875;0,378472222222222;0,467329532575861
"2523";"42007011010P2";"FILOSOFIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";0,454545454545455;0,4775;0,409722222222222;0,447255892255892
"2524";"42007011011P9";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,757575757575758;0,565789473684211;0,512820512820513;0,612061914693494
"2525";"42007011012P5";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,722222222222222;0,534490740740741;0,451923076923077;0,56954534662868
"2526";"42007011013P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,484848484848485;0,362483850129199;0,37202380952381;0,406452048167164
"2527";"42007011014P8";"ECONOMIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,366666666666667;0,531216931216931;0,393589743589744;0,430491113824447
"2528";"42007011016P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,282051282051282;0,352867383512545;0,406410256410256;0,347109640658028
"2529";"42007011018P3";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,527777777777778;0,48993281024531;0,440972222222222;0,486227603415103
"2530";"42007011021P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";0,833333333333333;0,6;0,559027777777778;0,66412037037037
"2531";"42007011023P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,518518518518518;0,573177083333333;0,352777777777778;0,48149112654321
"2532";"42007011024P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"4";0,5;0,576406926406926;0,494270833333333;0,523559253246753
"2533";"42007011025P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,566666666666667;0,471520146520147;0,474242424242424;0,504143079143079
"2534";"42007011026P6";"NUTRIÇÃO";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,666666666666667;0,521306818181818;0,655128205128205;0,61436722999223
"2535";"42007011027P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";0,592592592592593;0,562280701754386;0,688888888888889;0,614587394411956
"2536";"42007011031P0";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,592592592592593;0,588492685475444;0,472222222222222;0,551102500096753
"2537";"42007011032P6";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,666666666666667;0,797619047619048;0,409027777777778;0,624437830687831
"2538";"42007011033P2";"DIREITO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,363636363636364;0,526315789473684;0,318888888888889;0,402947013999646
"2539";"42008018001P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"5";0,784313725490196;0,434512296214424;0,516666666666667;0,578497562790429
"2540";"42008018005P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,619047619047619;0,982142857142857;0,466666666666667;0,689285714285714
"2541";"42008018006P1";"MATERIAIS";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"5";0,575757575757576;0,564227642276423;0,536458333333333;0,558814517122444
"2542";"42008018007P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,511111111111111;0,552083333333333;0,439814814814815;0,501003086419753
"2543";"42008018008P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";0,666666666666667;0,550213675213675;0,35719696969697;0,524692437192437
"2544";"42008018009P0";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,571428571428571;0,523550724637681;0,474509803921569;0,523163033329274
"2545";"42008018011P5";"FILOSOFIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,466666666666667;0,560457516339869;0,323611111111111;0,450245098039216
"2546";"42008018013P8";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,533333333333333;0,484821428571429;0,387820512820513;0,468658424908425
"2547";"42008018014P4";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,636363636363636;0,704166666666667;0,526190476190476;0,62224025974026
"2548";"42008018015P0";"ENSINO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,62962962962963;0,568650793650794;0,583333333333333;0,593871252204586
"2549";"42008018016P7";"HISTÓRIA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,555555555555555;0,597222222222222;0,362037037037037;0,504938271604938
"2550";"42008018034P5";"MEDICINA I";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";0,770833333333333;0,955882352941176;0,434722222222222;0,720479302832244
"2551";"42009014006P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";0,833333333333333;0,654761904761905;1;0,829365079365079
"2552";"42009014011P1";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,636363636363636;0,958333333333333;0,833333333333333;0,809343434343434
"2553";"42010012002P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,518518518518518;0,5125;0,490277777777778;0,507098765432099
"2554";"42010012003P3";"DIREITO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,416666666666667;0,491666666666667;0,511979166666667;0,4734375
"2555";"42010012004P0";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,638888888888889;0,53452380952381;0,491666666666667;0,555026455026455
"2556";"42010012007P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,638888888888889;0,790178571428571;0,375757575757576;0,601608345358345
"2557";"42010012008P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,533333333333333;0,636363636363636;0,498958333333333;0,556218434343434
"2558";"42015014004P1";"MEDICINA I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"3";0,6;0,503205128205128;0,333333333333333;0,478846153846154
"2559";"42015014008P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,526315789473684;0,438611111111111;0,333333333333333;0,432753411306043
"2560";"42018013003P4";"MEDICINA I";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"4";0,533333333333333;0,552631578947368;0,5;0,528654970760234
"2561";"42019010001P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"4";0,484848484848485;0,435648148148148;0,494871794871795;0,471789475956143
"2562";"42019010005P7";"ENSINO";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,606060606060606;0,544172494172494;0,583333333333333;0,577855477855478
"2563";"42019010009P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,555555555555555;0,541666666666667;0,461538461538462;0,519586894586895
"2564";"42019010011P7";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"3";0,545454545454545;0,556818181818182;0,525;0,542424242424242
"2565";"42019010013P0";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";0,444444444444444;0,559259259259259;0,564285714285714;0,522663139329806
"2566";"42019010014P6";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,666666666666667;0,738214285714286;0,464102564102564;0,622994505494506
"2567";"42020018001P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";0,794871794871795;0,524640804597701;0,39375;0,571087533156499
"2568";"42020018002P9";"DIREITO";"PARTICULAR";"PRIVADA";1998;"ACADÊMICO";"5";0,25;0,393118686868687;0,459803921568627;0,367640869479105
"2569";"42020018003P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,638888888888889;0,537991452991453;0,311538461538462;0,496139601139601
"2570";"42020018004P1";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,606060606060606;0,60297619047619;0,415277777777778;0,541438191438191
"2571";"42020018005P8";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,722222222222222;0,647058823529412;0,416666666666667;0,595315904139433
"2572";"42020018006P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,433333333333333;0,552611367127496;0,344230769230769;0,443391823230533
"2573";"42020018007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,717948717948718;0,548205128205128;0,438020833333333;0,568058226495726
"2574";"42020018008P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,566666666666667;0,592763157894737;0,468055555555556;0,542495126705653
"2575";"42021014001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,435897435897436;0,569767441860465;0,419270833333333;0,474978570363745
"2576";"42021014003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";0,844444444444444;0,520833333333333;0,390740740740741;0,585339506172839
"2577";"42021014004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,611111111111111;0,542490118577075;0,562820512820513;0,572140580836233
"2578";"42021014005P4";"DIREITO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,404761904761905;0,526041666666667;0,473809523809524;0,468204365079365
"2579";"42021014006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"4";0,871794871794872;0,552234299516908;0,389285714285714;0,604438295199165
"2580";"42024013001P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,611111111111111;0,442113821138211;0,626785714285714;0,560003548845012
"2581";"42024013002P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"4";0,685185185185185;0,564285714285714;0,450378787878788;0,566616562449896
"2582";"42024013003P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,761904761904762;0,653846153846154;0,413541666666667;0,609764194139194
"2583";"42024013004P7";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,487179487179487;0,495454545454545;0,429487179487179;0,470707070707071
"2584";"42037018001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,619047619047619;0,502083333333333;0,469871794871795;0,530334249084249
"2585";"42037018002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,805555555555555;0,610205314009662;0,485555555555556;0,633772141706924
"2586";"42037018003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,833333333333333;0,555;0,531770833333333;0,640034722222222
"2587";"42039010001P1";"ENSINO";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"4";0,6;0,6;0,557352941176471;0,58578431372549
"2588";"42039010002P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,685185185185185;0,518538324420677;0,499122807017544;0,567615438874469
"2589";"42039010003P4";"ENSINO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";0,518518518518518;0,578671328671329;0,538492063492063;0,545227303560637
"2590";"42039010004P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,6;0,575;0,499444444444444;0,558148148148148
"2591";"42039010005P7";"MEDICINA II";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";0,577777777777778;0,666666666666667;0,512820512820513;0,585754985754986
"2592";"42039010006P3";"ENSINO";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";0,805555555555556;0,65;0,342261904761905;0,599272486772487
"2593";"42041015001P2";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"5";0,631578947368421;0,500489631336406;0,480434782608696;0,537501120437841
"2594";"42041015003P5";"MATERIAIS";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"3";0,80952380952381;0,526111111111111;0,422916666666667;0,586183862433863
"2595";"42041015004P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";0,642857142857143;0,479166666666667;0,553645833333333;0,558556547619048
"2596";"42041015006P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";0,666666666666667;0,528464147286822;0,454761904761905;0,549964239571798
"2597";"42041015007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,722222222222222;0,537254901960784;0,42;0,559825708061002
"2598";"42041015008P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,638888888888889;0,564447654061625;0,388690476190476;0,530675673046997
"2599";"42041015009P3";"FARMÁCIA";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";0,527777777777778;0,527157738095238;0,493589743589744;0,516175086487586
"2600";"42045010001P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";0,696969696969697;0,811342592592593;0,456481481481481;0,65493125701459
"2601";"42046017004P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,738095238095238;0,565217391304348;1;0,767770876466529
"2602";"42046017005P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,368421052631579;0,532040998217469;0,5;0,466820683616349
"2603";"50001019001P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,323232323232323;0,524417342020234;0,409920634920635;0,419190100057731
"2604";"50001019002P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";0,538461538461538;0,52537938252224;0,489912280701754;0,517917733895177
"2605";"50001019003P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";0,555555555555556;0,515165631469979;0,385507246376812;0,485409477800782
"2606";"50001019005P3";"HISTÓRIA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,259259259259259;0,482608695652174;0,397826086956522;0,379898013955985
"2607";"50001019006P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,25;0,505050505050505;0,385714285714286;0,38025493025493
"2608";"50001019007P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,633333333333333;0,542763157894737;0,603985507246377;0,593360666158149
"2609";"50001019008P2";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,56140350877193;0,402962489343564;0,484782608695652;0,483049535603715
"2610";"50001019009P9";"MEDICINA I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,705882352941177;0,504753521126761;0,474305555555556;0,561647143207831
"2611";"50001019010P7";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,512820512820513;0,61871408045977;0,436197916666667;0,52257750331565
"2612";"50001019011P3";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,352941176470588;0,5;0,324166666666667;0,392369281045752
"2613";"50001019012P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,194444444444444;0,541666666666667;0,569444444444444;0,435185185185185
"2614";"50001019013P6";"ECONOMIA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,703703703703704;1;0,396153846153846;0,699952516619183
"2615";"50001019014P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,294117647058824;0,462537268932618;0,432986111111111;0,396547009034184
"2616";"50001019015P9";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,282051282051282;0,555555555555556;0,4140625;0,417223112535613
"2617";"50001019016P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,431372549019608;0,730769230769231;0,460416666666667;0,540852815485169
"2618";"50001019017P1";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,435897435897436;0,366377091377091;0,4453125;0,415862342424842
"2619";"50001019018P8";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,759259259259259;0,513888888888889;0,50125;0,591466049382716
"2620";"50001019019P4";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,666666666666667;0,48989898989899;0,518981481481481;0,558515712682379
"2621";"50001019020P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,764705882352941;0,605993118401207;0,440217391304348;0,603638797352832
"2622";"50001019022P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,75;0,833333333333333;0,373484848484848;0,652272727272727
"2623";"50001019023P1";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,454545454545455;0,944444444444444;0,621212121212121;0,673400673400673
"2624";"50001019024P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,43859649122807;0,530448717948718;0,422368421052632;0,463804543409807
"2625";"50001019026P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,757575757575758;0,866666666666667;0,579545454545455;0,73459595959596
"2626";"50001019027P7";"ENSINO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,476190476190476;0,708333333333333;0,396212121212121;0,526911976911977
"2627";"50001019028P3";"ENSINO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,475177304964539;0,506127450980392;0,420769230769231;0,467357995571387
"2628";"50001019029P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,380952380952381;0,521102497846684;0,485555555555556;0,46253681145154
"2629";"50001019030P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,566666666666667;0,538103070175439;0,455952380952381;0,520240705931495
"2630";"50001019031P4";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,666666666666667;0,397299509001637;0,657638888888889;0,573868354852397
"2631";"50001019032P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,583333333333333;0,55462962962963;0,503623188405797;0,547195383789587
"2632";"50001019033P7";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,256410256410256;0,4453125;0,317592592592593;0,33977178300095
"2633";"50001019034P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,433333333333333;0,626831501831502;0,426282051282051;0,495482295482295
"2634";"50001019035P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,509803921568628;0,5875;0,490416666666667;0,529240196078431
"2635";"50001019036P6";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,333333333333333;0,627232142857143;0,532291666666667;0,497619047619048
"2636";"50001019037P2";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,566666666666667;0,701785714285714;0,380769230769231;0,549740537240537
"2637";"50001019038P9";"FILOSOFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,333333333333333;1;0,45;0,594444444444444
"2638";"50001019039P5";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,428571428571429;0,496168076109937;0,420588235294118;0,448442579991828
"2639";"50001019101P2";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,435897435897436;0,786458333333333;0,478333333333333;0,566896367521368
"2640";"50002015001P4";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,648148148148148;0,571708025933378;0,523188405797101;0,581014859959543
"2641";"50002015002P0";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,5;0,331845238095238;0,447222222222222;0,42635582010582
"2642";"50002015003P7";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,238095238095238;0,518055555555556;0,544551282051282;0,433567358567359
"2643";"50002015004P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,351851851851852;0,378787878787879;0,415873015873016;0,382170915504249
"2644";"50002015005P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,461538461538462;0,577083333333333;0,399444444444444;0,479355413105413
"2645";"50002015006P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,6875;0,557407407407407;0,544117647058823;0,596341684822077
"2646";"50002015007P2";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,388888888888889;0,591346153846154;0,447549019607843;0,475928020780962
"2647";"50002015008P9";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,547619047619048;0,62962962962963;0,397395833333333;0,524881503527337
"2648";"50002015102P5";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,454545454545455;0,59139880952381;0,572777777777778;0,539574013949014
"2649";"50002015156P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,377777777777778;0,572222222222222;0,41140350877193;0,453801169590643
"2650";"50008013001P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,333333333333333;0,388264596848934;0,386805555555556;0,369467828579274
"2651";"50008013002P9";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,366666666666667;0,511668019480519;0,4125;0,430278228715729
"2652";"50008013003P5";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,547619047619048;0,537734487734488;0,530208333333333;0,538520622895623
"2653";"50008013004P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";0,266666666666667;0,313873626373626;0,381666666666667;0,320735653235653
