"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPAP";"QPPr";"QPA";"iQPP";"iQPPr";"iQPA";"IPT"
"2914";"41001010159P9";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"2915";"41001010160P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";18;0;0;2;0;0;0,111111111111111;0,037037037037037
"2916";"41001010161P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";16;0;0;1;0;0;0,0625;0,0208333333333333
"2917";"41001010162P0";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"2918";"41002016001P9";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"3";16;3;0;3;0,1875;0;0,1875;0,125
"2919";"41002016003P1";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"5";13;0;0;0;0;0;0;0
"2920";"41002016004P8";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";20;0;0;0;0;0;0;0
"2921";"41002016005P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2922";"41002016007P7";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"2923";"41002016008P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2924";"41002016010P8";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2925";"41002016011P4";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"2926";"41002016012P0";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2006;"PROFISSIONAL";"4";15;0;6;6;0;0,4;0,4;0,266666666666667
"2927";"41002016013P7";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";20;0;0;0;0;0;0;0
"2928";"41002016014P3";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"2929";"41002016015P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";22;0;1;0;0;0,0454545454545455;0;0,0151515151515152
"2930";"41002016016P6";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2007;"PROFISSIONAL";"4";18;0;0;0;0;0;0;0
"2931";"41002016018P9";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";16;3;9;6;0,1875;0,5625;0,375;0,375
"2932";"41002016019P5";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";11;0;1;2;0;0,0909090909090909;0,181818181818182;0,0909090909090909
"2933";"41002016020P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";14;0;1;7;0;0,0714285714285714;0,5;0,19047619047619
"2934";"41002016021P0";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"2935";"41002016022P6";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;0;12;0;0;0,923076923076923;0;0,307692307692308
"2936";"41002016023P2";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";15;1;0;2;0,0666666666666667;0;0,133333333333333;0,0666666666666667
"2937";"41002016024P9";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"2938";"41002016025P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";11;0;2;8;0;0,181818181818182;0,727272727272727;0,303030303030303
"2939";"41002016026P1";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"4";133;0;1;1;0;0,0075187969924812;0,0075187969924812;0,0050125313283208
"2940";"41002016156P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"2941";"41002016157P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";8;0;0;0;0;0;0;0
"2942";"41002016158P5";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";12;0;0;1;0;0;0,0833333333333333;0,0277777777777778
"2943";"41002016161P6";"ENSINO";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";15;0;0;0;0;0;0;0
"2944";"41002016162P2";"QUÍMICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"2945";"41002016163P9";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2946";"41002016164P5";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"2947";"41002016165P1";NA;NA;NA;NA;NA;NA;9;0;0;0;0;0;0;0
"2948";"41002016166P8";NA;NA;NA;NA;NA;NA;9;0;0;0;0;0;0;0
"2949";"41004019001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";15;2;0;0;0,133333333333333;0;0;0,0444444444444444
"2950";"41004019002P8";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"2951";"41004019003P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"2952";"41004019004P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"2953";"41004019005P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";10;5;5;1;0,5;0,5;0,1;0,366666666666667
"2954";"41005015001P8";"DIREITO";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"5";25;0;0;0;0;0;0;0
"2955";"41005015002P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"5";13;0;0;0;0;0;0;0
"2956";"41005015003P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2957";"41005015004P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";12;0;2;0;0;0,166666666666667;0;0,0555555555555556
"2958";"41005015005P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2959";"41005015006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2003;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"2960";"41005015007P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"2961";"41005015008P2";"FARMÁCIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";15;0;6;0;0;0,4;0;0,133333333333333
"2962";"41005015011P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"2963";"41006011002P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"MUNICIPAL";"PÚBLICA";1997;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2964";"41006011003P7";"CIÊNCIAS AMBIENTAIS";"MUNICIPAL";"PÚBLICA";1998;"ACADÊMICO";"4";12;2;3;0;0,166666666666667;0,25;0;0,138888888888889
"2965";"41006011004P3";"EDUCAÇÃO";"MUNICIPAL";"PÚBLICA";2001;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2966";"41006011005P0";"QUÍMICA";"MUNICIPAL";"PÚBLICA";2002;"ACADÊMICO";"3";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"2967";"41006011006P6";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"MUNICIPAL";"PÚBLICA";2000;"ACADÊMICO";"5";13;0;0;0;0;0;0;0
"2968";"41006011007P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"MUNICIPAL";"PÚBLICA";2005;"ACADÊMICO";"4";17;0;0;1;0;0;0,0588235294117647;0,0196078431372549
"2969";"41006011009P5";"ENGENHARIAS II";"MUNICIPAL";"PÚBLICA";2008;"ACADÊMICO";"3";9;2;2;1;0,222222222222222;0,222222222222222;0,111111111111111;0,185185185185185
"2970";"41006011010P3";"ENSINO";"MUNICIPAL";"PÚBLICA";2009;"PROFISSIONAL";"4";9;0;0;0;0;0;0;0
"2971";"41006011011P0";"CIÊNCIAS AGRÁRIAS I";"MUNICIPAL";"PÚBLICA";2011;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"2972";"41006011012P6";"SAÚDE COLETIVA";"MUNICIPAL";"PÚBLICA";2013;"PROFISSIONAL";"3";10;1;0;0;0,1;0;0;0,0333333333333333
"2973";"41006011013P2";NA;NA;NA;NA;NA;NA;8;0;0;0;0;0;0;0
"2974";"41007018001P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"2975";"41007018002P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";13;1;0;1;0,0769230769230769;0;0,0769230769230769;0,0512820512820513
"2976";"41007018003P3";"DIREITO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"2977";"41007018004P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";12;4;5;0;0,333333333333333;0,416666666666667;0;0,25
"2978";"41007018005P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"2979";"41007018006P2";NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;0;0
"2980";"41007018007P9";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"2981";"41008014001P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";18;0;0;5;0;0;0,277777777777778;0,0925925925925926
"2982";"41008014002P3";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"2983";"41008014003P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";14;1;0;1;0,0714285714285714;0;0,0714285714285714;0,0476190476190476
"2984";"41008014004P6";"MEDICINA II";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"4";17;0;3;0;0;0,176470588235294;0;0,0588235294117647
"2985";"41008014005P2";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"2986";"41009010001P3";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"MUNICIPAL";"PÚBLICA";2006;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"2987";"41009010002P0";NA;NA;NA;NA;NA;NA;7;0;0;0;0;0;0;0
"2988";"41015010001P0";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";14;1;1;1;0,0714285714285714;0,0714285714285714;0,0714285714285714;0,0714285714285714
"2989";"41015010002P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2990";"41015010003P2";"MEDICINA I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"6";16;4;0;0;0,25;0;0;0,0833333333333333
"2991";"41015010006P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2992";"41015010007P8";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"2993";"41015010008P4";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"2994";"41016017001P6";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";12;2;0;0;0,166666666666667;0;0;0,0555555555555556
"2995";"41016017002P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2010;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"2996";"41016017003P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2997";"41016017004P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"2998";"41016017005P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"2999";"41016017006P8";"DIREITO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"3000";"41016017007P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"3001";"41017013001P2";"ENGENHARIAS III";"MUNICIPAL";"PÚBLICA";2006;"PROFISSIONAL";"4";4;0;1;1;0;0,25;0,25;0,166666666666667
"3002";"41017013002P9";"ENGENHARIAS III";"MUNICIPAL";"PÚBLICA";2008;"PROFISSIONAL";"3";6;3;2;0;0,5;0,333333333333333;0;0,277777777777778
"3003";"41019016001P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"3004";"41019016002P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"3005";"41020014001P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";13;0;1;0;0;0,0769230769230769;0;0,0256410256410256
"3006";"41020014002P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"3007";"41020014003P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"3008";"41020014004P9";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";16;1;0;0;0,0625;0;0;0,0208333333333333
"3009";"41020014005P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"3010";"41020014006P1";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";16;0;0;0;0;0;0;0
"3011";"41020014007P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"3012";"41020014008P4";"HISTÓRIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"3013";"41020014009P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"3014";"41020014010P9";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"3015";"41020014011P5";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"3016";"41024010002P5";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";9;1;0;0;0,111111111111111;0;0;0,037037037037037
"3017";"41025016001P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";8;0;0;0;0;0;0;0
"3018";"42001013001P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"6";53;0;0;6;0;0;0,113207547169811;0,0377358490566038
"3019";"42001013002P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1964;"ACADÊMICO";"7";66;6;0;0;0,0909090909090909;0;0;0,0303030303030303
"3020";"42001013003P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";25;0;0;1;0;0;0,04;0,0133333333333333
"3021";"42001013004P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"7";54;0;0;3;0;0;0,0555555555555556;0,0185185185185185
"3022";"42001013005P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"7";41;0;0;0;0;0;0;0
"3023";"42001013006P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"6";31;0;0;1;0;0;0,032258064516129;0,010752688172043
"3024";"42001013007P3";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"5";20;1;0;0;0,05;0;0;0,0166666666666667
"3025";"42001013008P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";19;0;0;2;0;0;0,105263157894737;0,0350877192982456
"3026";"42001013009P6";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";28;0;0;0;0;0;0;0
"3027";"42001013010P4";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"7";28;0;0;0;0;0;0;0
"3028";"42001013011P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";23;0;0;0;0;0;0;0
"3029";"42001013012P7";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"7";29;0;0;0;0;0;0;0
"3030";"42001013013P3";"ECONOMIA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";17;0;0;0;0;0;0;0
"3031";"42001013014P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";19;1;0;0;0,0526315789473684;0;0;0,0175438596491228
"3032";"42001013015P6";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"6";24;0;0;1;0;0;0,0416666666666667;0,0138888888888889
"3033";"42001013017P9";"MEDICINA I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";28;0;0;0;0;0;0;0
"3034";"42001013018P5";"MEDICINA I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"3";18;0;0;0;0;0;0;0
"3035";"42001013020P0";"MEDICINA I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";21;1;0;0;0,0476190476190476;0;0;0,0158730158730159
"3036";"42001013025P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";47;0;0;9;0;0;0,191489361702128;0,0638297872340425
"3037";"42001013026P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";18;0;0;1;0;0;0,0555555555555556;0,0185185185185185
"3038";"42001013031P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";63;0;0;2;0;0;0,0317460317460317;0,0105820105820106
"3039";"42001013032P8";"FILOSOFIA";"FEDERAL";"PÚBLICA";1981;"ACADÊMICO";"6";19;0;0;0;0;0;0;0
"3040";"42001013033P4";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";18;0;0;1;0;0;0,0555555555555556;0,0185185185185185
"3041";"42001013034P0";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"7";18;0;0;0;0;0;0;0
"3042";"42001013035P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"5";22;2;1;0;0,0909090909090909;0,0454545454545455;0;0,0454545454545454
"3043";"42001013036P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";17;0;0;0;0;0;0;0
"3044";"42001013037P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";13;0;0;0;0;0;0;0
"3045";"42001013039P2";"MEDICINA I";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";38;2;0;0;0,0526315789473684;0;0;0,0175438596491228
"3046";"42001013040P0";"QUÍMICA";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"7";58;40;9;0;0,689655172413793;0,155172413793103;0;0,281609195402299
"3047";"42001013042P3";"DIREITO";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";29;0;0;0;0;0;0;0
"3048";"42001013043P0";"HISTÓRIA";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"6";28;0;0;0;0;0;0;0
"3049";"42001013044P6";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"7";16;0;0;0;0;0;0;0
"3050";"42001013046P9";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"6";32;0;5;6;0;0,15625;0,1875;0,114583333333333
"3051";"42001013047P5";"PSICOLOGIA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"7";22;0;0;0;0;0;0;0
"3052";"42001013048P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";17;2;0;0;0,117647058823529;0;0;0,0392156862745098
"3053";"42001013049P8";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"5";19;0;0;0;0;0;0;0
"3054";"42001013050P6";"MEDICINA II";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";22;0;0;0;0;0;0;0
"3055";"42001013051P2";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";31;0;0;1;0;0;0,032258064516129;0,010752688172043
"3056";"42001013052P9";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"4";21;1;0;0;0,0476190476190476;0;0;0,0158730158730159
"3057";"42001013053P5";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";42;1;0;0;0,0238095238095238;0;0;0,00793650793650794
"3058";"42001013054P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";28;0;0;0;0;0;0;0
"3059";"42001013055P8";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";24;0;0;2;0;0;0,0833333333333333;0,0277777777777778
"3060";"42001013057P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";19;0;0;0;0;0;0;0
"3061";"42001013058P7";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";15;1;0;1;0,0666666666666667;0;0,0666666666666667;0,0444444444444444
"3062";"42001013060P1";"MEDICINA I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"6";26;0;0;0;0;0;0;0
"3063";"42001013062P4";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";20;0;0;0;0;0;0;0
"3064";"42001013063P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"3065";"42001013064P7";"PSICOLOGIA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"5";20;0;0;0;0;0;0;0
"3066";"42001013065P3";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";26;0;0;0;0;0;0;0
"3067";"42001013066P0";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"3068";"42001013067P6";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"5";39;0;0;1;0;0;0,0256410256410256;0,00854700854700855
"3069";"42001013068P2";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";28;7;0;0;0,25;0;0;0,0833333333333333
"3070";"42001013070P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"3071";"42001013071P3";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";26;0;0;0;0;0;0;0
"3072";"42001013073P6";"MEDICINA II";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"7";24;0;0;0;0;0;0;0
"3073";"42001013074P2";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"6";21;0;0;0;0;0;0;0
"3074";"42001013075P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";20;0;0;19;0;0;0,95;0,316666666666667
"3075";"42001013076P5";"ENSINO";"FEDERAL";"PÚBLICA";2002;"PROFISSIONAL";"5";10;0;0;0;0;0;0;0
"3076";"42001013078P8";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";19;1;0;0;0,0526315789473684;0;0;0,0175438596491228
"3077";"42001013079P4";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";18;1;5;0;0,0555555555555556;0,277777777777778;0;0,111111111111111
