"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QIP";"QPV";"DIPP";"DFPP";"QPP";"DFCP";"CC"
"1907";"33001014031P6";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"5";3;54;0,0555555555555556;1,36363636363636;2,04545454545455;0,810606060606061;0,433080808080808
"1908";"33001014032P2";"MATERIAIS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";4;29;0,137931034482759;1,26666666666667;1,33333333333333;0,977777777777778;0,557854406130268
"1909";"33001014033P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"2";4;16;0,25;NA;NA;NA;NA
"1910";"33001014034P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;39;0,128205128205128;1,57142857142857;1,57142857142857;1;0,564102564102564
"1911";"33001014035P1";"ECONOMIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;13;0,384615384615385;1,16129032258065;1,16129032258065;1;0,692307692307692
"1912";"33001014036P8";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";4;25;0,16;1,08333333333333;1,91666666666667;0,75;0,455
"1913";"33001014037P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"5";4;75;0,0533333333333333;1,33333333333333;1,55555555555556;1;0,526666666666667
"1914";"33001014038P0";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";1;1;1;1,85714285714286;2;1,05952380952381;1,0297619047619
"1915";"33001014039P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;24;0,208333333333333;1,15;1,1;1,05;0,629166666666667
"1916";"33001014040P5";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";8;43;0,186046511627907;1,16666666666667;1,16666666666667;1;0,593023255813953
"1917";"33001014041P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";7;39;0,179487179487179;1,94117647058824;1,97058823529412;1,08627450980392;0,63288084464555
"1918";"33001014042P8";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";3;31;0,0967741935483871;1;1;1;0,548387096774194
"1919";"33001014043P4";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";9;30;0,3;1,42307692307692;1,53846153846154;0,96025641025641;0,630128205128205
"1920";"33001014044P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";5;29;0,172413793103448;1,92307692307692;1,92307692307692;0,996153846153846;0,584283819628647
"1921";"33001014045P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";3;17;0,176470588235294;1,26666666666667;1,16;1,11;0,643235294117647
"1922";"33001014046P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";6;41;0,146341463414634;1,25490196078431;1,17647058823529;1,08660130718954;0,616471385302088
"1923";"33001014047P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";18;64;0,28125;1,7719298245614;1,92982456140351;1,00846560846561;0,644857804232804
"1924";"33001014048P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";3;35;0,0857142857142857;1,475;1,475;1;0,542857142857143
"1925";"33001014049P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";4;14;0,285714285714286;1,66666666666667;1,53333333333333;1,15555555555556;0,720634920634921
"1926";"33001014050P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";8;24;0,333333333333333;1,61111111111111;2;0,874074074074074;0,603703703703704
"1927";"33001014051P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";8;41;0,195121951219512;1,46511627906977;1,48837209302326;1,00968992248062;0,602405936850066
"1928";"33001014052P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";1;4;0,25;2,4;2,2;1,08333333333333;0,666666666666667
"1929";"33002010001P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";3;162;0,0185185185185185;1,34313725490196;1,23529411764706;1,18370681605976;0,601112667289138
"1930";"33002010002P2";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";4;74;0,0540540540540541;1,88888888888889;3,44444444444444;0,687962962962963;0,371008508508509
"1931";"33002010003P9";"ENSINO";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";3;16;0,1875;2,1;2,6;0,973333333333333;0,580416666666667
"1932";"33002010004P5";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";3;115;0,0260869565217391;1,14893617021277;1,48936170212766;0,890070921985816;0,458078939253777
"1933";"33002010005P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";2;26;0,0769230769230769;1,16666666666667;1,25;1,06944444444444;0,573183760683761
"1934";"33002010006P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";4;8;0,5;NA;NA;NA;NA
"1935";"33002010007P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";2;7;0,285714285714286;2,5;6,5;0,416666666666667;0,351190476190476
"1936";"33002010013P4";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";4;21;0,19047619047619;2;3,5;0,7;0,445238095238095
"1937";"33002010016P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";7;22;0,318181818181818;2,42857142857143;5,14285714285714;0,522619047619048;0,420400432900433
"1938";"33002010017P0";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";3;49;0,0612244897959184;1,875;2,375;0,875;0,468112244897959
"1939";"33002010018P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";18;125;0,144;1,09259259259259;1,25925925925926;0,919753086419753;0,531876543209877
"1940";"33002010019P2";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";8;130;0,0615384615384615;1,79452054794521;1,82191780821918;1,00342465753425;0,532481559536354
"1941";"33002010021P7";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";4;53;0,0754716981132075;NA;NA;NA;NA
"1942";"33002010022P3";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";3;126;0,0238095238095238;1,76744186046512;1,97674418604651;0,939922480620155;0,481866002214839
"1943";"33002010023P0";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";2;6;0,333333333333333;1,57142857142857;1,42857142857143;1,07142857142857;0,702380952380952
"1944";"33002010024P6";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";6;224;0,0267857142857143;1,18110236220472;1,13385826771654;1,06355455568054;0,545170134983127
"1945";"33002010026P9";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";3;33;0,0909090909090909;2,33333333333333;2;1,16666666666667;0,628787878787879
"1946";"33002010027P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";3;28;0,107142857142857;2,33333333333333;3,66666666666667;0,625;0,366071428571429
"1947";"33002010028P1";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";7;59;0,11864406779661;1,5;1,91666666666667;0,886805555555556;0,502724811676083
"1948";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";11;73;0,150684931506849;2,04545454545455;3,04545454545455;0,749747474747475;0,450216203127162
"1949";"33002010030P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";3;26;0,115384615384615;1,46153846153846;1,23076923076923;1,23076923076923;0,673076923076923
"1950";"33002010031P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";1;18;0,0555555555555556;1,10344827586207;1;1,10344827586207;0,579501915708812
"1951";"33002010032P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";4;93;0,043010752688172;1,14545454545455;1,36363636363636;0,936363636363636;0,489687194525904
"1952";"33002010033P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";3;11;0,272727272727273;1,27272727272727;1,3030303030303;1,01767676767677;0,64520202020202
"1953";"33002010034P1";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";9;45;0,2;1,15789473684211;1,42105263157895;0,894736842105263;0,547368421052632
"1954";"33002010035P8";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";5;42;0,119047619047619;1,61538461538462;1,84615384615385;1,06318681318681;0,591117216117216
"1955";"33002010036P4";"ECONOMIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";1;5;0,2;1;1;1;0,6
"1956";"33002010037P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";4;44;0,0909090909090909;1,4;1,6;0,933333333333333;0,512121212121212
"1957";"33002010038P7";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";4;41;0,0975609756097561;2,06666666666667;3,13333333333333;0,794126984126984;0,44584397986837
"1958";"33002010039P3";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";4;39;0,102564102564103;1,66666666666667;2,83333333333333;1,04166666666667;0,572115384615385
"1959";"33002010040P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";3;15;0,2;2,33333333333333;3,91666666666667;0,712878787878788;0,456439393939394
"1960";"33002010045P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";23;168;0,136904761904762;1,49180327868852;1,73770491803279;0,958333333333333;0,547619047619048
"1961";"33002010046P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";22;39;0,564102564102564;2,75;4,5;0,736111111111111;0,650106837606838
"1962";"33002010047P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";3;86;0,0348837209302326;1,3125;2,71875;0,563020833333333;0,298952277131783
"1963";"33002010048P2";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";15;70;0,214285714285714;1,92857142857143;1,89285714285714;1,0375;0,625892857142857
"1964";"33002010049P9";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";6;16;0,375;2;2;1;0,6875
"1965";"33002010050P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";5;434;0,0115207373271889;1,99248120300752;2,14285714285714;0,976593268886502;0,494057003106845
"1966";"33002010052P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";15;55;0,272727272727273;1,875;1,54166666666667;1,23611111111111;0,754419191919192
"1967";"33002010053P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";9;29;0,310344827586207;1,66666666666667;3,33333333333333;0,791666666666667;0,551005747126437
"1968";"33002010055P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";4;38;0,105263157894737;1,6875;2;0,98125;0,543256578947368
"1969";"33002010056P5";"MEDICINA II";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";2;64;0,03125;1,36;1,54;0,913333333333333;0,472291666666667
"1970";"33002010057P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";3;22;0,136363636363636;1,73333333333333;4,6;0,49952380952381;0,317943722943723
"1971";"33002010059P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";1;6;0,166666666666667;1,52941176470588;1,70588235294118;0,946078431372549;0,556372549019608
"1972";"33002010060P2";"MEDICINA I";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";3;16;0,1875;NA;NA;NA;NA
"1973";"33002010061P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";9;84;0,107142857142857;1,13953488372093;1,23255813953488;0,965116279069767;0,536129568106312
"1974";"33002010062P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";3;25;0,12;5;3;2,25;1,185
"1975";"33002010064P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";3;39;0,0769230769230769;1,36538461538462;1,98076923076923;0,830448717948718;0,453685897435897
"1976";"33002010066P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";12;134;0,0895522388059701;1,32692307692308;1,38461538461538;0,979166666666667;0,534359452736318
"1977";"33002010067P7";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";12;40;0,3;7,43478260869565;9,52173913043478;0,825740016553047;0,562870008276523
"1978";"33002010068P3";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";3;14;0,214285714285714;1,54054054054054;1,75675675675676;0,891891891891892;0,553088803088803
"1979";"33002010069P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";6;69;0,0869565217391304;1,57391304347826;1,87826086956522;0,904057971014493;0,495507246376812
"1980";"33002010070P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";3;22;0,136363636363636;2,5;5,5;0,433333333333333;0,284848484848485
"1981";"33002010072P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";2;24;0,0833333333333333;1,5;2;0,75;0,416666666666667
"1982";"33002010073P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";3;35;0,0857142857142857;1,83333333333333;2;0,944444444444444;0,515079365079365
"1983";"33002010077P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";4;89;0,0449438202247191;1,61904761904762;4,88095238095238;0,396267951625094;0,220605885924907
"1984";"33002010078P9";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";4;138;0,0289855072463768;1,4;1,42857142857143;0,985714285714286;0,507349896480331
"1985";"33002010079P5";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";3;160;0,01875;1,8452380952381;1,88095238095238;1,02281746031746;0,52078373015873
"1986";"33002010080P3";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";3;65;0,0461538461538462;1,90909090909091;1,93181818181818;1,01325757575758;0,529705710955711
"1987";"33002010081P0";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";4;130;0,0307692307692308;1,42682926829268;1,40243902439024;1,03861788617886;0,534693558474046
"1988";"33002010083P2";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";5;29;0,172413793103448;2;3,33333333333333;0,966666666666667;0,569540229885057
"1989";"33002010084P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";6;78;0,0769230769230769;1,72727272727273;2,15151515151515;0,924747474747475;0,500835275835276
"1990";"33002010085P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"7";5;68;0,0735294117647059;2,5;3,33333333333333;0,85;0,461764705882353
"1991";"33002010086P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";4;23;0,173913043478261;1,61538461538462;1,23076923076923;1,38461538461538;0,779264214046823
"1992";"33002010096P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";2;33;0,0606060606060606;3;2,94736842105263;1,07631578947368;0,568460925039872
"1993";"33002010097P3";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";3;9;0,333333333333333;1,87931034482759;2,13793103448276;1,07931034482759;0,70632183908046
"1994";"33002010098P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";3;22;0,136363636363636;1,21739130434783;1,26086956521739;0,985507246376812;0,560935441370224
"1995";"33002010099P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";18;38;0,473684210526316;3,2;6,8;0,610476190476191;0,542080200501253
"1996";"33002010101P0";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";3;8;0,375;NA;NA;NA;NA
"1997";"33002010103P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";3;25;0,12;2,02631578947368;2,13157894736842;1,05043859649123;0,585219298245614
"1998";"33002010104P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"3";4;15;0,266666666666667;4;4,83333333333333;0,871527777777778;0,569097222222222
"1999";"33002010105P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";4;23;0,173913043478261;2,52941176470588;2,64705882352941;1,09313725490196;0,633525149190111
"2000";"33002010106P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";2;16;0,125;1,4375;1,5625;1,05208333333333;0,588541666666667
"2001";"33002010107P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";4;39;0,102564102564103;1,625;1,65;1,19791666666667;0,650240384615385
"2002";"33002010108P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";4;14;0,285714285714286;3,625;5,375;0,747619047619048;0,516666666666667
"2003";"33002010109P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";6;34;0,176470588235294;2,84615384615385;3,61538461538462;0,884615384615385;0,530542986425339
"2004";"33002010110P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";1;8;0,125;1,44827586206897;1,48275862068966;1,03333333333333;0,579166666666667
"2005";"33002010111P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";1;1;1;1,46666666666667;1,53333333333333;1,08888888888889;1,04444444444444
"2006";"33002010112P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";1;9;0,111111111111111;3;3,5;0,9375;0,524305555555556
"2007";"33002010113P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"4";4;36;0,111111111111111;2,42857142857143;4;0,717857142857143;0,414484126984127
"2008";"33002010115P1";"MEDICINA III";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"4";4;19;0,210526315789474;1,41666666666667;2,10119047619048;0,755059523809524;0,482792919799499
"2009";"33002010116P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";14;31;0,451612903225806;2,125;4,125;0,627083333333333;0,53934811827957
"2010";"33002010117P4";"MEDICINA I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";5;131;0,0381679389312977;2,06451612903226;2,70967741935484;0,849078341013825;0,443623139972561
"2011";"33002010118P0";"MEDICINA I";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";7;43;0,162790697674419;1,27586206896552;1,58620689655172;0,866379310344828;0,514585004009623
"2012";"33002010120P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"6";7;34;0,205882352941176;1,14285714285714;2;0,738095238095238;0,471988795518207
"2013";"33002010121P1";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"7";3;38;0,0789473684210526;1,66666666666667;1,66666666666667;1;0,539473684210526
"2014";"33002010122P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";6;63;0,0952380952380952;1,36206896551724;1,96551724137931;0,788793103448276;0,442015599343186
"2015";"33002010123P4";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";3;62;0,0483870967741935;5;8;0,625;0,336693548387097
"2016";"33002010124P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";21;151;0,139072847682119;1,57446808510638;2,04255319148936;0,860992907801418;0,500032877741769
"2017";"33002010125P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";8;250;0,032;1,33757961783439;1,56050955414013;0,902335456475584;0,467167728237792
"2018";"33002010126P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";10;17;0,588235294117647;1,5;4;0,366666666666667;0,477450980392157
"2019";"33002010127P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"7";4;46;0,0869565217391304;1,2;1,7;0,783333333333333;0,435144927536232
"2020";"33002010129P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";3;22;0,136363636363636;1,63636363636364;2,27272727272727;0,797348484848485;0,466856060606061
"2021";"33002010130P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"5";22;129;0,170542635658915;1,33695652173913;1,48913043478261;0,984420289855072;0,577481462756994
"2022";"33002010131P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";2;14;0,142857142857143;2,5;1,5;1,5;0,821428571428571
"2023";"33002010132P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";5;45;0,111111111111111;1,90566037735849;2,16981132075472;0,979245283018868;0,545178197064989
"2024";"33002010133P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";1;10;0,1;1,19047619047619;1,33333333333333;0,976190476190476;0,538095238095238
"2025";"33002010138P1";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"3";5;25;0,2;1,875;5,625;0,394007034632035;0,297003517316017
"2026";"33002010139P8";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";2;28;0,0714285714285714;NA;NA;NA;NA
"2027";"33002010141P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";5;28;0,178571428571429;1,6;4,73333333333333;0,41026936026936;0,294420394420394
"2028";"33002010145P8";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";4;54;0,0740740740740741;2,36363636363636;2,15151515151515;1,12727272727273;0,600673400673401
"2029";"33002010146P4";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";5;11;0,454545454545455;NA;NA;NA;NA
"2030";"33002010149P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";7;15;0,466666666666667;4;4,5;0,833333333333333;0,65
"2031";"33002010150P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";3;20;0,15;2,5;12;0,519736842105263;0,334868421052632
"2032";"33002010151P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";4;22;0,181818181818182;3,125;3,5;0,9625;0,572159090909091
"2033";"33002010154P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";2;10;0,2;NA;NA;NA;NA
"2034";"33002010155P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"4";3;22;0,136363636363636;1,42647058823529;1,82352941176471;0,856617647058823;0,49649064171123
"2035";"33002010156P0";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";2;41;0,0487804878048781;2,97435897435897;4,23076923076923;0,823849298849299;0,436314893327088
"2036";"33002010161P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";9;107;0,0841121495327103;1,43636363636364;1,6;0,932727272727273;0,508419711129992
"2037";"33002010162P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";3;39;0,0769230769230769;1,5;2,125;0,90625;0,491586538461538
"2038";"33002010163P6";"NUTRIÇÃO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";3;10;0,3;4;5,5;0,785714285714286;0,542857142857143
"2039";"33002010165P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";8;34;0,235294117647059;1,5;1,5;1;0,617647058823529
"2040";"33002010168P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";3;7;0,428571428571429;1,66666666666667;1,8;0,995555555555556;0,712063492063492
"2041";"33002010171P9";"MEDICINA I";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"7";3;83;0,036144578313253;1,74193548387097;2,38709677419355;0,841551459293395;0,438848018803324
"2042";"33002010172P5";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"6";2;33;0,0606060606060606;2,07692307692308;2,46153846153846;0,936263736263736;0,498434898434898
"2043";"33002010174P8";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";3;95;0,0315789473684211;1,63414634146341;1,48780487804878;1,17276422764228;0,602171587505349
